minute,gpu_util,cpu_util,mem_pressure,temperature,ecc_event,network_state,throughput_factor,recovery_loss_potential,latent_risk_score,warning_window,gpu_util_mean_15m,gpu_util_mean_60m,gpu_util_mean_180m,gpu_util_std_60m,temp_mean_15m,temp_mean_60m,temp_mean_180m,temp_std_60m,mem_mean_60m,throughput_mean_60m,ecc_count_15m,ecc_count_60m,ecc_count_180m,degraded_mins_60m,severe_mins_180m,temp_delta_60m,gpu_delta_30m,mins_above_90_gpu_180m,mins_above_85_temp_180m
3204,71.69,27.39,60.84,60.17,0,1.0,71.69,66,0.0917928042454034,0,62.962,56.53316666666667,59.55761111111111,19.477559316323596,69.34400000000001,67.158,75.23883333333333,18.780343203665257,57.115500000000004,56.53316666666667,0.0,0.0,7.0,0.0,0.0,9.670000000000002,34.39,27.0,59.0
3205,63.48,62.08,41.68,66.62,0,1.0,63.48,67,0.0917928042454034,0,62.046,57.041333333333334,59.36077777777777,19.249313213957517,67.87466666666667,67.3065,75.18205555555556,18.739552011087923,57.147666666666666,57.041333333333334,0.0,0.0,7.0,0.0,0.0,8.910000000000004,14.459999999999994,26.0,59.0
3206,75.15,26.39,40.22,81.96,0,1.0,75.15,68,0.0917928042454034,0,62.62800000000001,57.48133333333333,59.5215,19.357996242666054,67.42466666666667,67.78366666666666,75.26255555555555,18.74213914013075,57.12033333333333,57.48133333333333,0.0,0.0,7.0,0.0,0.0,28.629999999999995,7.8500000000000085,26.0,59.0
3207,53.88,69.6,34.42,89.67,0,1.0,53.88,69,0.0978801687360008,0,61.47066666666667,57.341166666666666,59.46127777777778,19.353034456736122,68.46733333333333,68.23,75.36305555555556,18.94143954939509,57.14533333333333,57.341166666666666,0.0,0.0,7.0,0.0,0.0,26.78,4.950000000000003,26.0,60.0
3208,97.9,39.49,88.89,75.86,0,0.7,83.21,70,0.1026791749657407,0,65.66866666666667,58.30083333333333,59.63605555555556,19.91417936977948,70.58066666666667,68.63083333333334,75.28,18.842284874552345,57.7025,58.056000000000004,0.0,0.0,7.0,1.0,0.0,24.049999999999997,0.3400000000000034,27.0,59.0
3209,95.11,25.94,88.21,93.96,0,0.7,80.85,71,0.108868759257747,0,65.792,59.11583333333333,59.792944444444444,20.40553715910001,72.61466666666666,69.15266666666666,75.35105555555555,19.105562227335728,57.99033333333333,58.63333333333333,0.0,0.0,7.0,2.0,0.0,31.309999999999995,1.7199999999999989,28.0,60.0
3210,33.1,39.94,45.13,80.93,0,0.7,28.13,72,0.108868759257747,0,61.85933333333333,58.38966666666667,59.608444444444444,20.54503387284035,71.51666666666667,69.12116666666667,75.36027777777778,19.08419259728832,58.22,57.824333333333335,0.0,0.0,6.0,3.0,0.0,-1.8899999999999864,-25.92,28.0,60.0
3211,40.48,47.03,53.05,88.58,0,0.4,24.29,73,0.1126514796468236,0,61.818,58.159666666666666,59.31088888888888,20.668693838067046,75.54199999999999,69.52783333333333,75.41405555555555,19.236479477378776,58.02183333333333,57.32449999999999,0.0,0.0,6.0,4.0,1.0,24.39999999999999,1.3200000000000003,27.0,61.0
3212,93.75,38.41,90.03,90.33,0,0.4,56.25,74,0.1207977382892213,0,61.50266666666666,59.10216666666667,59.58416666666666,20.983676148795112,75.208,69.4755,75.50294444444444,19.17441130513018,58.534166666666664,57.642,0.0,0.0,6.0,5.0,2.0,-3.1400000000000006,17.659999999999997,28.0,62.0
3213,52.64,26.29,40.74,48.07,0,0.4,31.58,75,0.1207977382892213,0,62.118,59.245999999999995,59.46405555555555,20.907913528986864,72.89733333333334,69.1395,75.49577777777777,19.372221631299862,58.70166666666667,57.43483333333333,0.0,0.0,6.0,6.0,3.0,-20.160000000000004,-16.950000000000003,28.0,62.0
3214,38.32,36.34,33.52,70.18,0,0.4,22.99,76,0.1207977382892213,0,61.23866666666666,59.24883333333333,59.32361111111112,20.90501757073567,73.55533333333332,69.81683333333334,75.51705555555556,18.66163048916475,58.19783333333333,57.18216666666667,0.0,0.0,6.0,7.0,4.0,40.64000000000001,-32.410000000000004,28.0,62.0
3215,64.82,62.23,44.31,62.94,0,0.4,38.89,77,0.1207977382892213,0,61.96866666666667,59.09566666666667,59.45516666666667,20.828559302046525,74.45866666666666,69.15183333333333,75.41305555555556,18.16933461386887,58.36983333333333,56.59683333333333,0.0,0.0,6.0,8.0,5.0,-39.900000000000006,29.319999999999993,28.0,62.0
3216,34.72,51.01,55.67,49.95,0,0.4,20.83,78,0.1207977382892213,0,60.846000000000004,59.0875,59.23388888888889,20.83817720524727,72.79066666666667,69.05216666666666,75.23633333333333,18.25927023359027,58.119666666666674,56.357166666666664,0.0,0.0,6.0,9.0,6.0,-5.979999999999997,-15.469999999999999,28.0,62.0
3217,34.58,67.88,63.28,92.71,0,0.4,20.75,79,0.1253834524971192,0,61.059333333333335,58.821,59.10155555555556,21.050124416879363,73.93066666666667,69.53183333333332,75.31255555555556,18.498881183912076,58.48916666666667,55.860166666666665,0.0,0.0,6.0,10.0,7.0,28.779999999999994,-18.18,28.0,63.0
3218,66.67,56.15,57.6,64.13,0,0.4,40.0,80,0.1253834524971192,0,61.086,59.43116666666666,58.925111111111114,20.730486032850045,74.404,69.37633333333333,75.14222222222222,18.504514425520405,58.429833333333335,56.02583333333333,0.0,0.0,6.0,11.0,8.0,-9.329999999999998,12.64,27.0,62.0
3219,71.54,36.63,41.68,53.07,0,0.7,60.81,81,0.1253834524971192,0,61.076,59.43966666666667,59.15061111111111,20.735426408964457,73.93066666666667,69.09416666666667,75.11811111111112,18.62353925944318,58.5475,55.8555,0.0,0.0,6.0,12.0,8.0,-16.93,17.320000000000007,27.0,62.0
3220,64.75,59.2,30.9,47.1,0,0.7,55.04,82,0.1253834524971192,0,61.16066666666667,59.5185,59.083333333333336,20.746658528176155,72.62933333333334,68.71616666666667,74.94988888888889,18.838311404739002,58.51533333333334,55.77250000000001,0.0,0.0,6.0,13.0,8.0,-22.68,-12.469999999999999,27.0,62.0
3221,55.86,32.42,60.33,86.85,0,0.7,47.48,83,0.133523308603226,0,59.87466666666667,59.867666666666665,58.97211111111111,20.500309163990856,72.95533333333333,68.75649999999999,74.91022222222222,18.875080139014933,58.335166666666666,55.982,0.0,0.0,6.0,14.0,8.0,2.4199999999999875,-10.560000000000002,27.0,62.0
3222,61.19,67.32,35.19,74.9,0,0.7,52.01,84,0.133523308603226,0,60.361999999999995,60.31466666666667,58.97816666666667,20.225477679022344,71.97066666666666,69.40633333333334,74.75872222222222,18.390013591267532,58.272166666666664,56.275999999999996,0.0,0.0,6.0,15.0,8.0,38.99000000000001,-10.049999999999997,27.0,61.0
3223,36.36,49.41,55.32,59.65,0,1.0,36.36,85,0.133523308603226,0,56.25933333333333,60.404333333333334,58.654222222222224,20.104788144312337,70.89000000000001,69.6755,74.55072222222223,18.120624210541422,58.05366666666667,56.36566666666667,0.0,0.0,6.0,15.0,8.0,16.15,1.4299999999999997,26.0,60.0
3224,60.51,41.16,75.99,47.84,1,1.0,60.51,86,0.1414408365221662,0,53.952666666666666,60.673,58.7423888888889,19.994562506604304,67.81533333333333,69.3465,74.52327777777778,18.33722146161196,58.25683333333333,56.63433333333333,1.0,1.0,7.0,15.0,8.0,-19.739999999999995,-32.75000000000001,26.0,60.0
3225,62.7,46.64,40.18,62.23,0,1.0,62.7,87,0.1414408365221662,0,55.926,60.1885,58.70766666666666,19.576088044744576,66.56866666666666,68.69200000000001,74.4603888888889,17.86487063238531,57.486666666666665,56.14983333333334,1.0,1.0,7.0,15.0,8.0,-39.27,-29.39,26.0,60.0
3226,37.91,67.67,60.1,14.62,0,1.0,37.91,88,0.1414408365221662,0,55.75466666666667,59.7215,58.656111111111116,19.77005592483706,61.638000000000005,67.718,73.97905555555555,19.168231026309243,57.703833333333336,55.68283333333333,1.0,1.0,7.0,15.0,8.0,-58.440000000000005,-3.190000000000005,26.0,59.0
3227,43.73,31.12,46.63,80.08,0,1.0,43.73,89,0.1414408365221662,0,52.419999999999995,59.82683333333333,58.68833333333333,19.665728124928766,60.95466666666666,68.1195,73.96255555555555,19.170707123373614,57.963166666666666,55.78816666666667,1.0,1.0,7.0,15.0,8.0,24.089999999999996,-54.75000000000001,26.0,59.0
3228,58.73,69.05,79.56,80.85,0,1.0,58.73,90,0.1414408365221662,0,52.826,59.907833333333336,58.70227777777778,19.650780127841408,63.14,68.29483333333333,74.00188888888889,19.23925167610465,58.14433333333333,55.869166666666665,1.0,1.0,7.0,15.0,8.0,10.519999999999996,15.32,26.0,59.0
3229,40.29,36.97,41.38,60.94,0,1.0,40.29,91,0.1414408365221662,0,52.95733333333333,59.94133333333333,58.564166666666665,19.614965444234908,62.524,68.215,73.94444444444444,19.260001716035575,57.6645,55.90266666666666,1.0,1.0,7.0,15.0,8.0,-4.790000000000006,-11.219999999999999,26.0,59.0
3230,34.32,24.35,57.8,86.57,0,1.0,34.32,92,0.1462115645979192,0,50.924,59.66283333333333,58.55777777777777,19.860723704675134,64.09933333333333,69.137,73.93827777777777,18.77854981675469,57.35333333333334,55.624166666666675,1.0,1.0,7.0,15.0,8.0,55.31999999999999,-19.549999999999997,26.0,59.0
3231,75.77,22.1,41.73,47.15,0,1.0,75.77,93,0.1462115645979192,0,53.66066666666667,59.592666666666666,58.63961111111111,19.795056125347266,63.91266666666666,68.5565,73.76916666666666,18.912675672725246,57.4095,55.554,1.0,1.0,7.0,15.0,8.0,-34.830000000000005,24.209999999999994,26.0,59.0
3232,64.67,33.63,52.8,64.47,0,1.0,64.67,94,0.1462115645979192,0,55.666666666666664,59.12283333333333,58.64977777777777,19.32094227723443,62.029999999999994,67.81233333333334,73.68227777777778,18.152715477554253,56.849666666666664,55.08416666666666,1.0,1.0,6.0,15.0,8.0,-44.650000000000006,33.290000000000006,26.0,59.0
3233,47.4,43.4,62.23,53.84,0,1.0,47.4,95,0.1462115645979192,0,54.38199999999999,59.325833333333335,58.71122222222221,19.128573293451254,61.344,67.73583333333333,73.75233333333334,18.202528441583734,57.13733333333333,55.287166666666664,1.0,1.0,6.0,15.0,8.0,-4.589999999999996,-18.869999999999997,26.0,59.0
3234,65.82,28.23,42.85,74.02,0,1.0,65.82,96,0.1462115645979192,0,54.00066666666667,59.80116666666667,58.73494444444444,18.925239634572325,62.74066666666667,68.01583333333333,73.58594444444444,18.167205720764084,57.224333333333334,55.7625,1.0,1.0,6.0,15.0,8.0,16.799999999999997,-5.8700000000000045,26.0,58.0
3235,50.95,50.01,70.6,81.79,0,1.0,50.95,97,0.1462115645979192,0,53.08066666666666,59.833333333333336,58.83911111111111,18.908237167127982,65.05333333333333,68.459,73.68194444444444,18.173594525192318,57.3815,55.794666666666664,1.0,1.0,6.0,15.0,8.0,26.590000000000003,-12.529999999999994,26.0,58.0
3236,49.18,61.64,76.08,56.56,0,1.0,49.18,98,0.1462115645979192,0,52.63533333333333,59.53133333333333,58.81216666666667,18.931649893329805,63.034,68.30300000000001,73.61994444444444,18.235824427274224,57.9825,55.492666666666665,1.0,1.0,6.0,15.0,8.0,-9.36,-25.970000000000006,26.0,58.0
3237,96.06,63.64,89.97,108.36,0,1.0,96.06,99,0.1494293967613172,0,54.96,60.316833333333335,58.994611111111105,19.454845284825463,65.26466666666667,68.72,73.86233333333334,18.8608601993023,58.744166666666665,56.27816666666667,1.0,1.0,6.0,15.0,8.0,25.019999999999996,42.18,27.0,59.0
3238,74.92,30.89,51.3,101.7,0,1.0,74.92,100,0.1535090114079686,0,57.53066666666667,59.939499999999995,59.05038888888889,18.93280960150337,68.068,68.89450000000001,74.08855555555554,19.11931496760559,58.11866666666666,55.90083333333334,1.0,1.0,6.0,15.0,8.0,10.469999999999999,-22.980000000000004,27.0,60.0
3239,90.65,52.39,99.48,84.78,0,1.0,90.65,101,0.1587573967870845,0,59.54,59.89383333333333,59.22149999999999,18.853898224951642,70.53066666666668,69.2465,74.15022222222223,19.215485882794198,58.22933333333334,55.85516666666667,0.0,1.0,6.0,15.0,8.0,21.120000000000005,-4.459999999999994,28.0,60.0
3240,39.07,43.36,58.45,59.0,0,1.0,39.07,102,0.1587573967870845,0,57.96466666666666,59.56133333333333,59.099944444444446,19.0445215634817,70.31533333333333,69.3665,74.00072222222222,19.126964445470794,58.34916666666666,55.522666666666666,0.0,1.0,6.0,15.0,8.0,7.200000000000003,5.969999999999999,28.0,59.0
3241,67.05,31.24,59.49,78.84,0,1.0,67.05,103,0.1587573967870845,0,59.907333333333334,60.02616666666666,58.96794444444444,18.87776731014072,74.59666666666666,69.18183333333333,74.04155555555555,18.978069456895064,58.5005,55.9875,0.0,1.0,6.0,15.0,8.0,-11.079999999999998,26.57,27.0,59.0
3242,35.67,65.89,41.29,55.59,0,1.0,35.67,104,0.1587573967870845,0,59.37,59.35249999999999,58.931,19.015507643294775,72.964,69.2665,74.03616666666667,18.90454638395351,57.999166666666675,55.313833333333335,0.0,1.0,6.0,15.0,8.0,5.080000000000005,-58.08,27.0,59.0
3243,49.43,67.53,48.55,62.02,0,1.0,49.43,105,0.1587573967870845,0,58.75,59.0165,58.798722222222224,19.00965774395667,71.70866666666667,69.32516666666666,74.0398888888889,18.876008581576517,58.16133333333333,54.977833333333336,0.0,1.0,6.0,15.0,8.0,3.520000000000003,-3.210000000000001,27.0,59.0
3244,44.58,45.8,63.46,50.9,0,1.0,44.58,106,0.1587573967870845,0,59.035999999999994,58.580666666666666,58.654833333333336,19.036302328122513,71.03933333333333,68.70616666666666,73.92522222222223,18.860851041393875,58.2395,54.542,0.0,1.0,6.0,15.0,8.0,-37.14000000000001,6.259999999999998,27.0,59.0
3245,34.25,46.35,46.34,70.63,0,1.0,34.25,107,0.1587573967870845,0,59.03133333333333,58.55983333333334,58.627833333333335,19.062655700206932,69.97666666666667,68.95033333333335,74.01283333333333,18.787996164759146,58.2935,54.521166666666666,0.0,1.0,6.0,15.0,8.0,14.649999999999999,-30.569999999999993,27.0,59.0
3246,32.88,45.44,58.13,5.25,0,1.0,32.88,108,0.1587573967870845,0,56.172,58.27133333333334,58.62016666666666,19.320714927526197,67.18333333333334,67.54983333333332,73.55383333333333,20.316601001223997,58.49566666666667,54.23266666666667,0.0,1.0,6.0,15.0,8.0,-84.03,-1.8399999999999963,27.0,58.0
3247,45.88,23.17,38.36,55.75,0,1.0,45.88,109,0.1587573967870845,0,54.919333333333334,58.15666666666666,58.372555555555564,19.37432029790075,66.602,67.63233333333334,73.36694444444444,20.257395834329216,57.871166666666674,54.11800000000001,0.0,1.0,6.0,15.0,8.0,4.950000000000003,11.300000000000004,26.0,57.0
3248,71.16,47.53,38.86,47.02,0,1.0,71.16,110,0.1587573967870845,0,56.50333333333333,58.44216666666667,58.5365,19.43858630659311,66.14733333333334,67.54766666666667,73.34477777777778,20.33388583393107,57.35033333333333,54.4035,0.0,1.0,6.0,15.0,8.0,-5.079999999999998,4.489999999999995,26.0,57.0
3249,31.61,21.64,66.08,73.03,0,0.7,26.86,111,0.1587573967870845,0,54.22266666666666,58.06533333333333,58.43266666666666,19.7386645837053,66.08133333333333,68.02416666666667,73.35455555555556,20.117037411334646,57.3705,53.947500000000005,0.0,1.0,6.0,16.0,8.0,28.590000000000003,-39.93000000000001,26.0,57.0
3250,71.77,40.66,60.82,96.98,0,0.7,61.0,112,0.1659731264178722,0,55.610666666666674,57.9745,58.45294444444445,19.661413421009787,67.09400000000001,68.16283333333334,73.32894444444445,20.289625560750956,57.29066666666667,53.67716666666667,0.0,1.0,6.0,17.0,8.0,8.320000000000007,7.019999999999996,26.0,57.0
3251,43.66,61.02,60.58,55.46,0,0.7,37.11,113,0.1659731264178722,0,55.242666666666665,57.595166666666664,58.52277777777778,19.715194303187296,67.02066666666667,67.60866666666666,73.17972222222221,20.172651100670347,57.404666666666664,53.18866666666666,0.0,1.0,6.0,18.0,8.0,-33.24999999999999,-12.200000000000003,26.0,57.0
3252,70.9,48.74,53.32,107.94,0,0.7,60.26,114,0.1708230045600107,0,53.565333333333335,57.5895,58.742,19.71125441450188,66.99266666666666,68.17383333333333,73.45261111111111,20.82022868137214,57.20116666666667,53.00566666666667,0.0,1.0,6.0,19.0,8.0,33.91,9.710000000000008,26.0,58.0
3253,97.0,44.37,97.98,78.26,0,0.7,82.45,115,0.1744932249398939,0,55.03733333333333,58.623999999999995,58.73027777777777,20.126297258957777,65.43,68.74216666666668,73.24666666666667,20.618043693194117,57.843333333333334,53.797666666666665,0.0,1.0,6.0,20.0,8.0,34.10000000000001,60.64,26.0,57.0
3254,47.25,62.75,78.09,74.14,0,0.7,40.16,116,0.1744932249398939,0,52.144,57.85716666666667,58.56938888888889,19.65526453751125,64.72066666666666,68.92033333333333,72.96583333333334,20.6177251343962,57.706333333333326,52.912666666666674,0.0,1.0,6.0,21.0,8.0,10.689999999999998,-13.259999999999998,26.0,56.0
3255,91.6,64.87,97.56,108.25,0,0.7,77.86,117,0.1800960205638661,0,55.646,57.849000000000004,58.869277777777775,19.640896429195188,68.00399999999999,69.10116666666666,73.18444444444444,20.91715459241377,57.700833333333335,52.67549999999999,0.0,1.0,6.0,22.0,8.0,10.849999999999994,28.89999999999999,27.0,57.0
3256,70.35,41.17,70.1,96.03,0,0.7,59.79,118,0.1854623033823122,0,55.866,58.3365,58.82361111111111,19.581040018863607,69.15,70.23166666666665,73.13238888888888,20.497907637466888,58.05866666666667,52.986999999999995,0.0,1.0,6.0,23.0,8.0,67.83,32.44,27.0,57.0
3257,49.14,25.34,36.71,79.15,0,0.7,41.77,119,0.1854623033823122,0,56.764,57.51416666666667,58.79411111111111,18.890456589009236,70.72066666666666,69.96183333333333,73.11205555555556,20.267042837954413,57.17216666666666,52.04183333333333,0.0,1.0,6.0,24.0,8.0,-16.189999999999998,5.410000000000004,27.0,57.0
3258,34.04,51.24,73.41,82.03,0,0.7,28.93,0,0.1854623033823122,0,55.73799999999999,57.358,58.667611111111114,19.047112579788,72.05466666666668,69.95016666666668,73.13066666666667,20.259768473894717,57.32733333333333,51.80050000000001,0.0,1.0,6.0,25.0,8.0,-0.7000000000000028,-24.689999999999998,27.0,57.0
3259,68.24,23.93,59.5,61.83,0,0.7,58.01,1,0.1854623033823122,0,57.315333333333335,57.636833333333335,58.865500000000004,19.082475454282033,72.78333333333333,69.9755,73.12672222222221,20.248457018009262,57.146,51.90883333333333,0.0,1.0,6.0,26.0,8.0,1.519999999999996,27.949999999999996,27.0,57.0
3260,69.28,30.98,71.29,86.96,0,0.7,58.89,2,0.1911811805515076,0,59.650666666666666,57.89366666666667,58.955222222222226,19.134549368825542,73.872,70.60166666666666,73.11516666666667,20.18187894753872,57.493833333333335,51.9925,0.0,1.0,6.0,27.0,8.0,37.56999999999999,34.96,27.0,57.0
3261,45.44,40.27,78.43,69.34,0,0.7,38.63,3,0.1911811805515076,0,60.48799999999999,57.791666666666664,58.84016666666666,19.185129319492457,78.14466666666667,70.50783333333334,73.21377777777778,20.17431124497287,58.14633333333333,51.777,0.0,1.0,6.0,28.0,8.0,-5.6299999999999955,-30.33,27.0,57.0
3262,68.17,35.13,79.29,65.45,0,0.7,57.94,4,0.1911811805515076,0,61.974000000000004,58.404833333333336,58.945,18.912670534628674,78.79133333333333,70.3385,73.11455555555555,20.173399319022685,58.71116666666667,52.21966666666666,0.0,1.0,6.0,29.0,8.0,-10.159999999999997,3.5,27.0,57.0
3263,49.78,40.78,62.17,67.15,0,0.7,42.32,5,0.1911811805515076,0,60.54866666666667,58.13,59.03922222222222,18.916252629929676,80.13333333333334,70.50716666666668,73.09955555555555,20.10242409631291,59.1325,51.8205,0.0,1.0,6.0,30.0,8.0,10.120000000000005,2.3800000000000026,27.0,57.0
3264,52.16,28.29,45.66,62.0,0,0.7,44.34,6,0.1911811805515076,0,61.91866666666667,57.8045,58.945166666666665,18.846868410913906,79.398,70.53766666666667,73.19972222222222,20.087857397001283,58.8795,51.36466666666666,0.0,1.0,6.0,31.0,8.0,1.8299999999999983,-13.659999999999997,27.0,57.0
3265,79.65,68.21,71.46,67.61,0,0.7,67.7,7,0.1911811805515076,0,62.444,58.074,59.20427777777778,19.04398087211879,77.44,70.55416666666666,73.12361111111112,20.08499130109274,59.37583333333334,51.434999999999995,0.0,1.0,6.0,32.0,8.0,0.9899999999999949,28.700000000000003,27.0,57.0
3266,40.28,47.22,38.92,74.51,0,0.7,34.24,8,0.1911811805515076,0,62.218666666666664,57.49283333333333,59.08077777777778,19.046104018324474,78.71,70.43,73.03455555555556,20.036253667214048,59.354166666666664,50.75316666666666,0.0,1.0,6.0,33.0,8.0,-7.449999999999989,-8.899999999999999,27.0,56.0
3267,47.76,53.34,36.1,79.02,0,0.7,40.6,9,0.1911811805515076,0,60.676,57.39083333333334,58.94866666666667,19.082133740945853,76.782,70.2525,72.98511111111111,19.909692863408353,59.38216666666667,50.53183333333334,0.0,1.0,6.0,34.0,8.0,-10.650000000000006,-48.300000000000004,27.0,55.0
3268,36.18,41.53,44.54,35.99,0,0.7,30.75,10,0.1911811805515076,0,56.62133333333333,56.36216666666667,58.81527777777778,18.516579569531793,73.96399999999998,69.588,72.62388888888889,20.37917579544604,58.643,49.657500000000006,0.0,1.0,6.0,34.0,8.0,-39.87,-38.74,27.0,54.0
3269,67.85,59.0,30.72,32.68,0,0.7,57.67,11,0.1911811805515076,0,57.99466666666667,55.90783333333333,58.83899999999999,17.872974588739215,71.2,68.56666666666666,72.32405555555556,20.67052119148625,57.68483333333333,49.271166666666666,0.0,1.0,6.0,34.0,8.0,-61.279999999999994,-22.80000000000001,27.0,53.0
3270,63.43,61.41,39.6,75.89,0,0.7,53.91,12,0.1911811805515076,0,56.11666666666667,56.413333333333334,58.84844444444444,17.644418108724363,69.04266666666668,68.48266666666667,72.10616666666667,20.629628262765316,57.592666666666666,49.700833333333335,0.0,1.0,6.0,34.0,8.0,-5.040000000000006,24.36,27.0,52.0
3271,34.35,51.36,49.71,27.19,0,0.7,29.2,13,0.1911811805515076,0,53.71666666666667,56.311166666666665,58.65072222222222,17.755637547480916,64.45333333333333,67.4595,71.7065,21.132223560882483,57.537,49.782666666666664,0.0,1.0,6.0,34.0,8.0,-61.39,-32.699999999999996,27.0,51.0
